year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,8,9E,Endeavor Air Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",62.00,8.00,5.71,0.00,1.24,0.00,1.06,0.00,0.00,571.00,454.00,0.00,81.00,0.00,36.00
2022,8,9E,Endeavor Air Inc.,MCI,"Kansas City, MO: Kansas City International",31.00,5.00,1.79,0.00,2.99,0.00,0.22,1.00,0.00,518.00,154.00,0.00,331.00,0.00,33.00
2022,8,9E,Endeavor Air Inc.,MEM,"Memphis, TN: Memphis International",69.00,11.00,4.61,0.00,1.59,0.00,4.80,6.00,0.00,810.00,408.00,0.00,118.00,0.00,284.00
2022,8,9E,Endeavor Air Inc.,MGM,"Montgomery, AL: Montgomery Regional",125.00,23.00,8.49,1.05,9.65,0.00,3.82,0.00,0.00,1731.00,499.00,705.00,315.00,0.00,212.00
2022,8,9E,Endeavor Air Inc.,MKE,"Milwaukee, WI: General Mitchell International",216.00,41.00,14.40,0.21,17.51,0.00,8.88,16.00,0.00,3718.00,2123.00,17.00,833.00,0.00,745.00
2022,8,9E,Endeavor Air Inc.,MLI,"Moline, IL: Quad City International",31.00,15.00,9.59,0.00,3.30,0.00,2.11,0.00,0.00,1169.00,910.00,0.00,176.00,0.00,83.00
2022,8,9E,Endeavor Air Inc.,MLU,"Monroe, LA: Monroe Regional",89.00,11.00,4.86,0.53,5.61,0.00,0.00,0.00,1.00,363.00,188.00,10.00,165.00,0.00,0.00
2022,8,9E,Endeavor Air Inc.,MOB,"Mobile, AL: Mobile Regional",120.00,20.00,6.76,1.99,6.92,0.00,4.33,0.00,0.00,981.00,473.00,114.00,189.00,0.00,205.00
2022,8,9E,Endeavor Air Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",60.00,19.00,6.63,0.08,4.27,0.00,8.02,5.00,0.00,1282.00,483.00,7.00,280.00,0.00,512.00
2022,8,9E,Endeavor Air Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",633.00,108.00,33.25,3.53,22.50,0.00,48.71,10.00,1.00,11188.00,4749.00,250.00,1319.00,0.00,4870.00
2022,8,9E,Endeavor Air Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",93.00,15.00,5.04,0.25,7.86,0.00,1.84,8.00,0.00,850.00,424.00,38.00,289.00,0.00,99.00
2022,8,9E,Endeavor Air Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",58.00,20.00,10.82,1.61,7.21,0.00,0.37,0.00,1.00,898.00,538.00,128.00,225.00,0.00,7.00
2022,8,9E,Endeavor Air Inc.,OMA,"Omaha, NE: Eppley Airfield",54.00,4.00,0.14,0.00,0.00,0.00,3.86,4.00,0.00,707.00,12.00,0.00,0.00,0.00,695.00
2022,8,9E,Endeavor Air Inc.,ORD,"Chicago, IL: Chicago O'Hare International",93.00,18.00,5.24,0.00,9.19,0.00,3.57,7.00,0.00,1209.00,308.00,0.00,711.00,0.00,190.00
2022,8,9E,Endeavor Air Inc.,ORF,"Norfolk, VA: Norfolk International",274.00,59.00,13.85,0.00,25.83,0.00,19.33,15.00,0.00,3942.00,772.00,0.00,1392.00,0.00,1778.00
2022,8,9E,Endeavor Air Inc.,ORH,"Worcester, MA: Worcester Regional",27.00,9.00,1.29,0.47,3.71,0.00,3.53,1.00,0.00,260.00,43.00,18.00,94.00,0.00,105.00
2022,8,9E,Endeavor Air Inc.,PHL,"Philadelphia, PA: Philadelphia International",27.00,3.00,1.24,0.00,1.15,0.00,0.62,0.00,0.00,119.00,48.00,0.00,37.00,0.00,34.00
2022,8,9E,Endeavor Air Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",252.00,38.00,16.45,0.82,16.30,0.00,4.43,20.00,0.00,1717.00,852.00,23.00,549.00,0.00,293.00
2022,8,9E,Endeavor Air Inc.,PVD,"Providence, RI: Theodore Francis Green State",129.00,9.00,3.97,0.00,0.83,0.00,4.20,11.00,0.00,393.00,136.00,0.00,18.00,0.00,239.00
2022,8,9E,Endeavor Air Inc.,PWM,"Portland, ME: Portland International Jetport",155.00,28.00,10.99,1.00,6.70,0.00,9.31,10.00,0.00,2236.00,1321.00,34.00,387.00,0.00,494.00
2022,8,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",533.00,89.00,23.42,0.70,27.67,0.00,37.22,35.00,0.00,5269.00,1364.00,60.00,1143.00,0.00,2702.00
2022,8,9E,Endeavor Air Inc.,RIC,"Richmond, VA: Richmond International",319.00,55.00,20.99,0.01,18.70,0.00,15.29,23.00,0.00,3800.00,1420.00,1.00,1097.00,0.00,1282.00
2022,8,9E,Endeavor Air Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",89.00,13.00,2.38,0.19,5.89,0.00,4.53,1.00,0.00,639.00,185.00,13.00,230.00,0.00,211.00
2022,8,9E,Endeavor Air Inc.,ROC,"Rochester, NY: Greater Rochester International",235.00,28.00,7.08,0.93,10.05,0.00,9.93,16.00,0.00,1682.00,251.00,43.00,834.00,0.00,554.00
2022,8,9E,Endeavor Air Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",145.00,29.00,7.38,0.54,15.77,0.00,5.31,10.00,0.00,1962.00,690.00,47.00,698.00,0.00,527.00
2022,8,9E,Endeavor Air Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",5.00,2.00,0.21,0.00,0.44,0.00,1.35,0.00,0.00,159.00,27.00,0.00,14.00,0.00,118.00
2022,8,9E,Endeavor Air Inc.,SHV,"Shreveport, LA: Shreveport Regional",93.00,14.00,6.11,1.01,5.66,0.00,1.22,0.00,0.00,724.00,483.00,24.00,170.00,0.00,47.00
2022,8,9E,Endeavor Air Inc.,STL,"St. Louis, MO: St Louis Lambert International",124.00,17.00,4.39,1.04,9.12,0.00,2.44,15.00,0.00,1169.00,312.00,148.00,496.00,0.00,213.00
2022,8,9E,Endeavor Air Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",203.00,28.00,12.25,1.13,5.80,0.00,8.82,17.00,0.00,2164.00,616.00,646.00,214.00,0.00,688.00
2022,8,9E,Endeavor Air Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",151.00,14.00,3.84,2.33,1.70,0.00,6.13,0.00,1.00,637.00,194.00,80.00,49.00,0.00,314.00
2022,8,9E,Endeavor Air Inc.,TVC,"Traverse City, MI: Cherry Capital",128.00,19.00,13.03,0.21,2.75,0.00,3.01,2.00,0.00,1847.00,1624.00,15.00,97.00,0.00,111.00
2022,8,9E,Endeavor Air Inc.,TYS,"Knoxville, TN: McGhee Tyson",205.00,37.00,12.98,2.51,10.14,0.00,11.37,12.00,0.00,3106.00,1597.00,110.00,748.00,0.00,651.00
2022,8,9E,Endeavor Air Inc.,VLD,"Valdosta, GA: Valdosta Regional",93.00,9.00,3.96,0.83,1.88,0.00,2.33,0.00,1.00,1608.00,1315.00,26.00,54.00,0.00,213.00
2022,8,9E,Endeavor Air Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",105.00,9.00,5.01,0.00,3.11,0.00,0.88,0.00,0.00,579.00,327.00,0.00,183.00,0.00,69.00
2022,8,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",264.00,91.00,33.49,2.83,15.31,1.54,37.83,11.00,1.00,5889.00,2131.00,266.00,753.00,34.00,2705.00
2022,8,AA,American Airlines Inc.,ALB,"Albany, NY: Albany International",86.00,24.00,7.45,3.13,4.95,0.00,8.47,1.00,0.00,1400.00,336.00,236.00,278.00,0.00,550.00
2022,8,AA,American Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",32.00,12.00,0.56,1.80,1.58,0.00,8.07,3.00,0.00,732.00,23.00,66.00,121.00,0.00,522.00
2022,8,AA,American Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",93.00,28.00,8.75,1.49,10.17,0.00,7.58,2.00,0.00,1902.00,560.00,119.00,352.00,0.00,871.00
2022,8,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",536.00,168.00,62.91,13.79,38.63,0.00,52.68,23.00,1.00,11200.00,4266.00,1024.00,1682.00,0.00,4228.00
2022,8,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",1420.00,487.00,138.89,19.15,168.47,0.85,159.64,56.00,5.00,35362.00,10856.00,2098.00,8569.00,33.00,13806.00
2022,8,AA,American Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",47.00,7.00,3.70,0.60,1.72,0.00,0.98,2.00,0.00,430.00,177.00,85.00,43.00,0.00,125.00
2022,8,AA,American Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",89.00,31.00,10.64,5.01,4.18,0.00,11.17,2.00,0.00,2777.00,1213.00,505.00,219.00,0.00,840.00
2022,8,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",409.00,148.00,56.59,9.80,31.28,0.31,50.02,17.00,0.00,8389.00,3158.00,865.00,1092.00,9.00,3265.00
2022,8,AA,American Airlines Inc.,BGR,"Bangor, ME: Bangor International",64.00,12.00,4.25,0.00,2.55,0.00,5.20,2.00,0.00,752.00,321.00,0.00,70.00,0.00,361.00
2022,8,AA,American Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",100.00,38.00,13.62,1.96,8.25,0.15,14.03,5.00,2.00,1900.00,822.00,90.00,270.00,8.00,710.00
2022,8,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",607.00,192.00,58.45,8.34,41.61,0.00,83.60,22.00,0.00,12963.00,4307.00,616.00,2253.00,0.00,5787.00
2022,8,AA,American Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",124.00,29.00,14.71,0.00,1.67,0.00,12.61,6.00,0.00,1555.00,782.00,0.00,50.00,0.00,723.00
2022,8,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",1846.00,520.00,166.17,21.33,158.27,0.13,174.09,78.00,4.00,33282.00,11083.00,1341.00,7525.00,6.00,13327.00
2022,8,AA,American Airlines Inc.,BTV,"Burlington, VT: Burlington International",71.00,21.00,8.39,0.35,4.11,0.00,8.15,4.00,0.00,2113.00,736.00,85.00,306.00,0.00,986.00
2022,8,AA,American Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",229.00,65.00,25.36,3.06,17.03,0.00,19.54,12.00,0.00,3392.00,1329.00,111.00,669.00,0.00,1283.00
2022,8,AA,American Airlines Inc.,BUR,"Burbank, CA: Bob Hope",94.00,27.00,7.74,2.37,1.09,0.17,15.64,2.00,0.00,1684.00,417.00,331.00,42.00,6.00,888.00
2022,8,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",388.00,112.00,37.44,12.70,20.05,0.00,41.81,17.00,1.00,6889.00,2203.00,1148.00,929.00,0.00,2609.00
2022,8,AA,American Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",95.00,29.00,12.67,1.29,6.62,0.00,8.42,2.00,0.00,2009.00,707.00,255.00,242.00,0.00,805.00
2022,8,AA,American Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",420.00,114.00,35.86,7.21,19.31,0.08,51.54,16.00,0.00,8629.00,2360.00,943.00,962.00,3.00,4361.00
2022,8,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",313.00,104.00,40.37,2.01,24.17,0.00,37.45,12.00,0.00,6407.00,2019.00,274.00,1152.00,0.00,2962.00
2022,8,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",9523.00,2097.00,601.28,205.84,462.93,7.51,819.45,271.00,37.00,162342.00,64006.00,14162.00,20537.00,532.00,63105.00
2022,8,AA,American Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",278.00,92.00,27.56,6.18,20.39,0.03,37.84,9.00,1.00,5292.00,1781.00,311.00,989.00,1.00,2210.00
2022,8,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",93.00,23.00,8.81,1.90,3.08,0.00,9.21,6.00,0.00,1193.00,387.00,123.00,116.00,0.00,567.00
2022,8,AA,American Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",124.00,45.00,18.71,2.54,7.64,0.00,16.11,6.00,0.00,3069.00,1313.00,119.00,258.00,0.00,1379.00
2022,8,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2655.00,630.00,158.00,40.57,175.25,0.13,256.04,194.00,9.00,50192.00,14678.00,6183.00,9011.00,9.00,20311.00
2022,8,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",754.00,174.00,57.53,11.43,37.97,0.00,67.07,18.00,1.00,10039.00,3062.00,863.00,1594.00,0.00,4520.00
2022,8,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13051.00,2938.00,829.64,217.15,679.58,12.60,1199.03,726.00,153.00,259731.00,101046.00,21063.00,33145.00,636.00,103841.00
2022,8,AA,American Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",176.00,54.00,25.35,1.57,7.69,0.00,19.39,6.00,0.00,5277.00,2552.00,169.00,372.00,0.00,2184.00
2022,8,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",341.00,93.00,33.29,6.08,15.52,0.00,38.11,17.00,0.00,6009.00,2144.00,321.00,914.00,0.00,2630.00
2022,8,AA,American Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",6.00,3.00,1.90,0.00,0.30,0.00,0.80,0.00,0.00,143.00,122.00,0.00,5.00,0.00,16.00
2022,8,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",62.00,15.00,9.04,1.20,0.00,0.00,4.76,3.00,1.00,2937.00,1048.00,236.00,0.00,0.00,1653.00
2022,8,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",181.00,62.00,24.04,4.10,11.30,0.00,22.56,11.00,0.00,3810.00,1306.00,350.00,624.00,0.00,1530.00
2022,8,AA,American Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",46.00,15.00,5.47,0.97,0.40,0.00,8.16,1.00,1.00,755.00,179.00,63.00,24.00,0.00,489.00
2022,8,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",825.00,295.00,98.73,14.43,94.29,0.07,87.49,62.00,1.00,20090.00,5678.00,1254.00,5291.00,14.00,7853.00
2022,8,AA,American Airlines Inc.,EYW,"Key West, FL: Key West International",195.00,36.00,18.26,2.92,4.19,0.00,10.63,6.00,2.00,3259.00,1998.00,136.00,156.00,0.00,969.00
2022,8,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",160.00,48.00,18.91,3.68,5.59,0.00,19.82,5.00,0.00,3247.00,1484.00,300.00,201.00,0.00,1262.00
2022,8,AA,American Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",68.00,15.00,4.82,0.39,7.31,0.00,2.48,0.00,0.00,1329.00,561.00,107.00,316.00,0.00,345.00
2022,8,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",399.00,97.00,39.90,3.50,19.09,0.00,34.51,20.00,0.00,6380.00,2588.00,267.00,799.00,0.00,2726.00
2022,8,AA,American Airlines Inc.,GEG,"Spokane, WA: Spokane International",62.00,17.00,5.54,0.49,2.28,0.00,8.69,2.00,0.00,1448.00,367.00,17.00,181.00,0.00,883.00
2022,8,AA,American Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",122.00,37.00,13.95,1.68,7.19,0.00,14.18,5.00,1.00,2244.00,848.00,75.00,270.00,0.00,1051.00
2022,8,AA,American Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",47.00,10.00,1.77,1.21,1.94,0.00,5.08,0.00,0.00,560.00,110.00,153.00,38.00,0.00,259.00
2022,8,AA,American Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",30.00,10.00,6.73,0.00,1.37,0.00,1.90,1.00,0.00,583.00,416.00,0.00,77.00,0.00,90.00
2022,8,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",217.00,41.00,16.47,0.00,10.25,0.00,14.28,0.00,1.00,2485.00,918.00,0.00,279.00,0.00,1288.00
2022,8,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",107.00,41.00,15.16,2.31,4.94,0.00,18.59,8.00,0.00,2267.00,846.00,112.00,193.00,0.00,1116.00
2022,8,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",627.00,195.00,69.01,11.31,52.62,0.00,62.06,34.00,5.00,12234.00,3994.00,1048.00,2248.00,0.00,4944.00
2022,8,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",118.00,32.00,12.57,1.59,4.89,0.00,12.95,12.00,0.00,1733.00,538.00,74.00,262.00,0.00,859.00
2022,8,AA,American Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",111.00,25.00,10.47,0.94,3.53,0.00,10.07,1.00,0.00,1720.00,652.00,118.00,146.00,0.00,804.00
2022,8,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",426.00,131.00,54.77,6.86,30.59,0.73,38.05,22.00,1.00,8007.00,3793.00,354.00,1136.00,20.00,2704.00
2022,8,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",97.00,21.00,12.55,0.03,4.23,0.00,4.19,1.00,0.00,2218.00,1102.00,4.00,270.00,0.00,842.00
2022,8,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",390.00,130.00,42.95,10.91,25.99,0.00,50.15,16.00,0.00,7166.00,2250.00,624.00,1266.00,0.00,3026.00
2022,8,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1326.00,365.00,107.08,16.61,153.25,1.22,86.84,63.00,1.00,25189.00,7637.00,1291.00,8623.00,40.00,7598.00
2022,8,AA,American Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",77.00,6.00,2.90,0.00,1.13,0.00,1.97,0.00,0.00,254.00,136.00,0.00,27.00,0.00,91.00
2022,8,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",1215.00,288.00,102.08,8.78,72.22,0.05,104.87,36.00,4.00,17897.00,6649.00,457.00,3459.00,2.00,7330.00
2022,8,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2596.00,552.00,207.28,26.96,127.60,4.81,185.35,75.00,2.00,46806.00,22257.00,2433.00,5730.00,279.00,16107.00
2022,8,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1908.00,540.00,146.70,28.38,201.25,1.00,162.67,176.00,13.00,36522.00,9970.00,2822.00,11985.00,42.00,11703.00
2022,8,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",93.00,19.00,6.40,0.00,6.30,0.00,6.31,0.00,0.00,2009.00,1294.00,0.00,173.00,0.00,542.00
2022,8,AA,American Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",62.00,21.00,8.13,2.42,3.01,0.11,7.34,1.00,0.00,1853.00,832.00,170.00,83.00,8.00,760.00
2022,8,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",519.00,135.00,44.14,8.32,17.69,0.50,64.34,30.00,0.00,8682.00,2425.00,824.00,810.00,9.00,4614.00
2022,8,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",1443.00,415.00,116.78,23.22,147.01,1.26,126.74,28.00,8.00,26412.00,7207.00,1548.00,7699.00,132.00,9826.00
2022,8,AA,American Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",46.00,14.00,5.32,1.02,3.01,0.00,4.65,3.00,0.00,1326.00,177.00,51.00,154.00,0.00,944.00
2022,8,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",364.00,113.00,44.93,8.79,14.47,0.00,44.81,13.00,1.00,7587.00,3409.00,492.00,711.00,0.00,2975.00
2022,8,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",138.00,51.00,21.92,3.60,5.96,0.38,19.14,10.00,0.00,2746.00,1080.00,258.00,367.00,8.00,1033.00
2022,8,AA,American Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",62.00,17.00,2.65,3.59,4.61,0.00,6.16,2.00,0.00,971.00,113.00,326.00,215.00,0.00,317.00
2022,8,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4423.00,1008.00,346.83,49.58,298.40,7.25,305.95,117.00,13.00,72545.00,28321.00,4494.00,11047.00,580.00,28103.00
2022,8,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",175.00,57.00,22.66,3.18,11.33,0.00,19.83,3.00,0.00,3451.00,1097.00,333.00,479.00,0.00,1542.00
2022,8,AA,American Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",158.00,47.00,12.44,3.22,5.76,0.00,25.57,4.00,0.00,3373.00,823.00,284.00,250.00,0.00,2016.00
2022,8,AA,American Airlines Inc.,MSO,"Missoula, MT: Missoula International",47.00,10.00,1.29,1.94,3.31,0.00,3.46,2.00,0.00,519.00,54.00,60.00,128.00,0.00,277.00
2022,8,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",339.00,124.00,42.64,4.38,21.87,0.34,54.76,14.00,1.00,9281.00,3910.00,244.00,936.00,35.00,4156.00
2022,8,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",532.00,151.00,51.40,7.67,27.21,0.36,64.35,25.00,0.00,10253.00,3969.00,509.00,1191.00,8.00,4576.00
2022,8,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",31.00,4.00,3.32,0.00,0.68,0.00,0.00,0.00,0.00,258.00,229.00,0.00,29.00,0.00,0.00
2022,8,AA,American Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",175.00,38.00,12.79,4.40,4.15,0.00,16.65,2.00,0.00,2454.00,806.00,318.00,186.00,0.00,1144.00
2022,8,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",170.00,29.00,8.54,0.17,12.90,0.00,7.39,0.00,0.00,2069.00,718.00,15.00,511.00,0.00,825.00
2022,8,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",171.00,49.00,19.97,2.31,9.28,0.00,17.44,12.00,1.00,3365.00,1068.00,105.00,448.00,0.00,1744.00
2022,8,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",185.00,55.00,17.62,1.82,8.18,0.00,27.38,11.00,0.00,4170.00,1195.00,115.00,431.00,0.00,2429.00
2022,8,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",262.00,80.00,22.68,5.08,9.88,0.00,42.35,8.00,0.00,4370.00,1352.00,196.00,365.00,0.00,2457.00
2022,8,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4907.00,1261.00,320.05,72.50,424.31,2.30,441.84,298.00,15.00,110110.00,29980.00,8306.00,32673.00,284.00,38867.00
2022,8,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",196.00,69.00,22.68,5.58,12.28,0.00,28.45,6.00,0.00,4330.00,1186.00,453.00,526.00,0.00,2165.00
2022,8,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",325.00,85.00,21.90,5.27,22.77,0.00,35.06,14.00,0.00,5688.00,1451.00,332.00,1008.00,0.00,2897.00
2022,8,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",281.00,78.00,31.80,8.58,11.27,0.00,26.35,16.00,0.00,5026.00,1859.00,548.00,408.00,0.00,2211.00
2022,8,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",3233.00,685.00,222.56,42.01,159.69,2.18,258.56,97.00,3.00,61080.00,29876.00,2574.00,7116.00,90.00,21424.00
2022,8,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",3905.00,774.00,279.23,55.07,175.03,1.50,263.17,87.00,19.00,69926.00,28326.00,5192.00,7889.00,51.00,28468.00
2022,8,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",483.00,128.00,45.03,11.44,17.14,0.18,54.21,13.00,0.00,7836.00,2636.00,1227.00,756.00,8.00,3209.00
2022,8,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",134.00,40.00,13.56,1.58,8.74,0.00,16.11,5.00,0.00,2943.00,574.00,845.00,397.00,0.00,1127.00
2022,8,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",94.00,22.00,5.78,1.16,1.83,0.00,13.24,4.00,0.00,1526.00,297.00,148.00,165.00,0.00,916.00
2022,8,AA,American Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",255.00,65.00,28.35,1.56,6.51,0.78,27.80,15.00,0.00,3729.00,1534.00,188.00,306.00,18.00,1683.00
2022,8,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",220.00,68.00,25.60,0.40,14.80,0.00,27.20,8.00,0.00,6610.00,3209.00,78.00,764.00,0.00,2559.00
2022,8,AA,American Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",33.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,49.00,0.00,0.00,49.00,0.00,0.00
2022,8,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",845.00,199.00,68.01,11.56,34.68,3.26,81.49,42.00,0.00,13010.00,4353.00,918.00,1859.00,207.00,5673.00
2022,8,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",300.00,87.00,35.52,9.13,11.08,0.00,31.27,18.00,1.00,5288.00,2314.00,604.00,455.00,0.00,1915.00
2022,8,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",212.00,56.00,21.72,1.66,8.36,0.00,24.25,13.00,0.00,4155.00,1264.00,218.00,324.00,0.00,2349.00
2022,8,AA,American Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",78.00,24.00,6.74,1.22,1.75,0.00,14.29,1.00,0.00,2035.00,444.00,36.00,61.00,0.00,1494.00
2022,8,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",373.00,85.00,23.32,4.14,19.70,0.15,37.70,16.00,3.00,5633.00,1503.00,328.00,737.00,8.00,3057.00
2022,8,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",688.00,165.00,55.47,9.09,31.48,0.69,68.27,20.00,1.00,12010.00,3669.00,1050.00,1434.00,18.00,5839.00
2022,8,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",562.00,168.00,58.96,8.78,30.79,0.00,69.47,25.00,3.00,12516.00,4120.00,737.00,1450.00,0.00,6209.00
2022,8,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",153.00,41.00,20.91,1.28,3.66,0.62,14.52,5.00,2.00,3356.00,1537.00,67.00,222.00,15.00,1515.00
2022,8,AA,American Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",124.00,24.00,9.55,0.22,4.13,0.00,10.11,3.00,1.00,1980.00,913.00,29.00,199.00,0.00,839.00
2022,8,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",91.00,32.00,10.33,3.60,10.38,0.00,7.69,1.00,0.00,2351.00,529.00,318.00,529.00,0.00,975.00
